edition,product,version,checksum,date,dlnumber,url,filename,filetype,size,family
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 709cbbc055cb267ae583df83202205b58f05249ebcaeed0218a9b587453a9a9a,"Jun 15, 2020",17749,https://secureportal.citrix.com/udl.asp?DLID=17749&URL=https://downloads.citrix.com/17749/audserver_win-12.1-57.18.zip,audserver_win-12.1-57.18.zip,zip,316K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - f115a43ccd60855582c933f9b0f544c7e8611c7b8cc29214476f7cd8ba5391f2,"Jun 15, 2020",17749,https://secureportal.citrix.com/udl.asp?DLID=17749&URL=https://downloads.citrix.com/17749/audserver_linux-12.1-57.18.i386.rpm,audserver_linux-12.1-57.18.i386.rpm,rpm,160K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - 81c8b61099e8b4b6968b3b549fe638ba3ce3776562abac76800b2cec81bdffcf,"Jun 15, 2020",17749,https://secureportal.citrix.com/udl.asp?DLID=17749&URL=https://downloads.citrix.com/17749/audserver_bsd-12.1-57.18.tgz,audserver_bsd-12.1-57.18.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - 9f73e5bf73d494ead3178127e3c6caaf6275e423f7731afa725e2ab4def08bf3,"Jun 15, 2020",17750,https://secureportal.citrix.com/udl.asp?DLID=17750&URL=https://downloads.citrix.com/17750/nswl_win-12.1-57.18.zip,nswl_win-12.1-57.18.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Weblog Clients for Linux ,NONE,SHA-256 - c40643c259ceb15f77011dda42ca1ca728d8aa5a1bc9692670d0b735f18ad67b,"Jun 15, 2020",17750,https://secureportal.citrix.com/udl.asp?DLID=17750&URL=https://downloads.citrix.com/17750/nswl_linux-12.1-57.18.i386.rpm,nswl_linux-12.1-57.18.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - 186fee841072fe535df29e43d15dc755d8444916a1bb0bdcc45432ab8e8ed25a,"Jun 15, 2020",17750,https://secureportal.citrix.com/udl.asp?DLID=17750&URL=https://downloads.citrix.com/17750/nswl_bsd-12.1-57.18.tgz,nswl_bsd-12.1-57.18.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Jun 15, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 57.18 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Jun 15, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Maintenance Phase) 12.1-57.18 - Citrix,SDX Platform Software Bundle 12.1 Build 57.18,12.1 Build 57.18,SHA-256 - 0df089ab480797de689d603f4f4388270712ed29191ff009ea148ad69c185dfc,"Jun 15, 2020",17745,https://secureportal.citrix.com/udl.asp?DLID=17745&URL=https://downloads.citrix.com/17745/build-sdx-12.1-57.18.tgz,build-sdx-12.1-57.18.tgz,tgz,1.6 GB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Release 12.1 Build 58.15(nCore),12.1 Build 58.15,SHA-256 - 706f2256e2b44ac315b82098b41ac9beed911c7cdfa252864372246878350635,"Sep 17, 2020",18445,https://secureportal.citrix.com/udl.asp?DLID=18445&URL=https://downloads.citrix.com/18445/build-12.1-58.15_nc_64.tgz,build-12.1-58.15_nc_64.tgz,tgz,685 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - ecb88490b6c8b7568cf6a584cfa64ba094edc8ae4812a8784ab5faf33c8d03da,"Sep 17, 2020",18473,https://secureportal.citrix.com/udl.asp?DLID=18473&URL=https://downloads.citrix.com/18473/audserver_win-12.1-58.15.zip,audserver_win-12.1-58.15.zip,zip,316K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - b2f9b5b76bf87be8c240c14844f8eaf0be01a53e44c85e235fc47755ce9238df,"Sep 17, 2020",18473,https://secureportal.citrix.com/udl.asp?DLID=18473&URL=https://downloads.citrix.com/18473/audserver_linux-12.1-58.15.i386.rpm,audserver_linux-12.1-58.15.i386.rpm,rpm,160K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - 4c8ff70a7256563dacc8189ae917262375a9eaf669cc2e80ed43eccbc214fedc,"Sep 17, 2020",18473,https://secureportal.citrix.com/udl.asp?DLID=18473&URL=https://downloads.citrix.com/18473/audserver_bsd-12.1-58.15.tgz,audserver_bsd-12.1-58.15.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - 96ac66cc33f76d535e2a4c007acae651c910709ae171e9ce790fb5e489606e3a,"Sep 17, 2020",18471,https://secureportal.citrix.com/udl.asp?DLID=18471&URL=https://downloads.citrix.com/18471/nswl_win-12.1-58.15.zip,nswl_win-12.1-58.15.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Weblog Clients for Linux ,NONE,SHA-256 - bac60643ac95beac45773b914fbe13ff0e2d1c0c3257cd88ffe2cbac4cbd1a21,"Sep 17, 2020",18471,https://secureportal.citrix.com/udl.asp?DLID=18471&URL=https://downloads.citrix.com/18471/nswl_linux-12.1-58.15.i386.rpm,nswl_linux-12.1-58.15.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - 9592250213e92bdb74f11093c997d88a200750b5906a87dfdc000f34cd9c6303,"Sep 17, 2020",18471,https://secureportal.citrix.com/udl.asp?DLID=18471&URL=https://downloads.citrix.com/18471/nswl_bsd-12.1-58.15.tgz,nswl_bsd-12.1-58.15.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 17, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 58.14/58.15 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 17, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
Citrix ADC CPX Release (Maintanance Phase) 12.1 Build 58.14 - Citrix,Citrix ADC CPX Docker Image 12.1 Build 58.14,12.1 Build 58.14,SHA-256 - e3935a67a9cfab9ae52c00c897f28248c7172cefff2b973f466931b7cfd0eb6c,"Aug 19, 2020",18335,https://secureportal.citrix.com/udl.asp?DLID=18335&URL=https://downloads.citrix.com/18335/cpx-ns_12.1-58.14.gz,cpx-ns_12.1-58.14.gz,gz,424 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Release 12.1 Build 59.16(nCore),12.1 Build 59.16,SHA-256 - ba0be75e94ef762e7a8d08f0a56200597d861cd01002f89aa268d31243525eab,"Sep 28, 2020",18457,https://secureportal.citrix.com/udl.asp?DLID=18457&URL=https://downloads.citrix.com/18457/build-12.1-59.16_nc_64.tgz,build-12.1-59.16_nc_64.tgz,tgz,688 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 387e9b6a8032bcb0a5b958a957fc5aeae14ec9a4d96dcb876325cc6c3ac5afe9,"Sep 28, 2020",18510,https://secureportal.citrix.com/udl.asp?DLID=18510&URL=https://downloads.citrix.com/18510/audserver_win-12.1-59.16.zip,audserver_win-12.1-59.16.zip,zip,316K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - df5de1d54e6a40d752f52674f72e59545e10915d18de103fceeccd62d44d8b77,"Sep 28, 2020",18510,https://secureportal.citrix.com/udl.asp?DLID=18510&URL=https://downloads.citrix.com/18510/audserver_linux-12.1-59.16.i386.rpm,audserver_linux-12.1-59.16.i386.rpm,rpm,160K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - 10c40ae06a27b0f7844a6edfa1021c0959af706a3203aaa1e3b2cee156a14fee,"Sep 28, 2020",18510,https://secureportal.citrix.com/udl.asp?DLID=18510&URL=https://downloads.citrix.com/18510/audserver_bsd-12.1-59.16.tgz,audserver_bsd-12.1-59.16.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - 49a2527b13e2ab07aa1638927151d44b791e97b2c0761bbd2522666fa2a41be6,"Sep 28, 2020",18511,https://secureportal.citrix.com/udl.asp?DLID=18511&URL=https://downloads.citrix.com/18511/nswl_win-12.1-59.16.zip,nswl_win-12.1-59.16.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Weblog Clients for Linux ,NONE,SHA-256 - 290a59a2c821a4f494e65dd55eee728ee6cf1014e8eda646703ba10a6d883e08,"Sep 28, 2020",18511,https://secureportal.citrix.com/udl.asp?DLID=18511&URL=https://downloads.citrix.com/18511/nswl_linux-12.1-59.16.i386.rpm,nswl_linux-12.1-59.16.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - 9e480f1de1f655480a8a47231cd202268b5992b12d556fce9368e89ed381087d,"Sep 28, 2020",18511,https://secureportal.citrix.com/udl.asp?DLID=18511&URL=https://downloads.citrix.com/18511/nswl_bsd-12.1-59.16.tgz,nswl_bsd-12.1-59.16.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Sep 28, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 59.16 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Sep 28, 2020",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Maintenance Phase) 12.1-58.14 - Citrix,SDX Platform Software Bundle 12.1 Build 58.14,12.1 Build 58.14,SHA-256 - cb57e0f1994d024f131e27fa52456e4d57fd438ce8e2dacdb2e012da3e8988f0,"Aug 19, 2020",18336,https://secureportal.citrix.com/udl.asp?DLID=18336&URL=https://downloads.citrix.com/18336/build-sdx-12.1-58.14.tgz,build-sdx-12.1-58.14.tgz,tgz,1.6 GB,adc
SDX Bundle (Maintenance Phase) 12.1-59.16 - Citrix,SDX Platform Software Bundle 12.1 Build 59.16,12.1 Build 59.16,SHA-256 - 939e4743356596d785c45a9ad1e6407a17d668aa2b3ff9dffdb6cd822e0d5021,"Sep 28, 2020",18509,https://secureportal.citrix.com/udl.asp?DLID=18509&URL=https://downloads.citrix.com/18509/build-sdx-12.1-59.16.tgz,build-sdx-12.1-59.16.tgz,tgz,1.6 GB,adc
Citrix ADC CPX Release (Maintanance Phase) 12.1 Build 59.16 - Citrix,Citrix ADC CPX Docker Image 12.1 Build 59.16,12.1 Build 59.16,SHA-256 - 394ec432a2d31b81b74c23943d421e3305abc2c58f28531681fbfb7ec2667d26,"Sep 28, 2020",18513,https://secureportal.citrix.com/udl.asp?DLID=18513&URL=https://downloads.citrix.com/18513/cpx-ns_12.1-59.16.gz,cpx-ns_12.1-59.16.gz,gz,424 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Release 12.1 Build 60.19(nCore),12.1 Build 60.19,SHA-256 - 0b41d9b77e7f952f04a04b1d3b589a0672f0b51547c769128248afb50377478e,"Jan 4, 2021",18926,https://secureportal.citrix.com/udl.asp?DLID=18926&URL=https://downloads.citrix.com/18926/build-12.1-60.19_nc_64.tgz,build-12.1-60.19_nc_64.tgz,tgz,728 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 5715315b73d3f6ef77574dab69c1ff5a6e1b8e257cc593cbbb6109c99bd2777e,"Jan 4, 2021",18944,https://secureportal.citrix.com/udl.asp?DLID=18944&URL=https://downloads.citrix.com/18944/audserver_win-12.1-60.19.zip,audserver_win-12.1-60.19.zip,zip,320 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - 6afda8fda41642fe397d20e52b724a6b5095d9488024a81bf65d4ae46ee79182,"Jan 4, 2021",18944,https://secureportal.citrix.com/udl.asp?DLID=18944&URL=https://downloads.citrix.com/18944/audserver_linux-12.1-60.19.i386.rpm,audserver_linux-12.1-60.19.i386.rpm,rpm,164K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - 39d8a2c404392f74cb421dbf6759797427c6076dfd533df68d41c697ce9d2080,"Jan 4, 2021",18944,https://secureportal.citrix.com/udl.asp?DLID=18944&URL=https://downloads.citrix.com/18944/audserver_bsd-12.1-60.19.tgz,audserver_bsd-12.1-60.19.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - 50445047f14eeca6042994714cf2603d673754ad4a88424edfb7e67d299593f9,"Jan 4, 2021",18945,https://secureportal.citrix.com/udl.asp?DLID=18945&URL=https://downloads.citrix.com/18945/nswl_win-12.1-60.19.zip,nswl_win-12.1-60.19.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Weblog Clients for Linux ,NONE,SHA-256 - ccc3dc7437d41181b2fcc6fca8ac1951e908d340b8233a579d75685eb75bb9d9,"Jan 4, 2021",18945,https://secureportal.citrix.com/udl.asp?DLID=18945&URL=https://downloads.citrix.com/18945/nswl_linux-12.1-60.19.i386.rpm,nswl_linux-12.1-60.19.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - 2bc39900c100442f36501256450273b576d490edbb368eedb40ef7da23911b33,"Jan 4, 2021",18945,https://secureportal.citrix.com/udl.asp?DLID=18945&URL=https://downloads.citrix.com/18945/nswl_bsd-12.1-60.19.tgz,nswl_bsd-12.1-60.19.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Jan 4, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 60.16/60.19 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Jan 4, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Maintenance Phase) 12.1-60.16 - Citrix,SDX Platform Software Bundle 12.1 Build 60.16,12.1 Build 60.16,SHA-256 - 8943634515db6e1f993b480f84066b5a7b7eb35c533937aa8049595bc33a7213,"Nov 6, 2020",18658,https://secureportal.citrix.com/udl.asp?DLID=18658&URL=https://downloads.citrix.com/18658/build-sdx-12.1-60.16.tgz,build-sdx-12.1-60.16.tgz,tgz,1.6 GB,adc
Citrix ADC CPX Release (Maintanance Phase) 12.1 Build 60.16/60.19 - Citrix,Citrix ADC CPX Docker Image 12.1 Build 60.19,12.1 Build 60.19,SHA-256 - e91b4f93cb6d7983f3799ae1641076fa868d41443850ef85ced900950e9db8fc,"Jan 4, 2021",18940,https://secureportal.citrix.com/udl.asp?DLID=18940&URL=https://downloads.citrix.com/18940/cpx-ns_12.1-60.19.gz,cpx-ns_12.1-60.19.gz,gz,424 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Release 12.1 Build 61.19(nCore),12.1 Build 61.19,SHA-256 - 7282cc4a06134dbaf57a1002c255d92dff0c504b6e97af63385da515bb6bca49,"Mar 16, 2021",19182,https://secureportal.citrix.com/udl.asp?DLID=19182&URL=https://downloads.citrix.com/19182/build-12.1-61.19_nc_64.tgz,build-12.1-61.19_nc_64.tgz,tgz,731 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - 233527ea29b5346fca8ea0a58acc14b0d3c0344978f1950d8cde2a1012264266,"Mar 16, 2021",19200,https://secureportal.citrix.com/udl.asp?DLID=19200&URL=https://downloads.citrix.com/19200/audserver_win-12.1-61.19.zip,audserver_win-12.1-61.19.zip,zip,320 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - ec04bf79b75f9bec502a0c1a7ae673d68b3f6ef9f5c1e5aa6ba6c1e76a964679,"Mar 16, 2021",19200,https://secureportal.citrix.com/udl.asp?DLID=19200&URL=https://downloads.citrix.com/19200/audserver_linux-12.1-61.19.i386.rpm,audserver_linux-12.1-61.19.i386.rpm,rpm,164K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - e83fb8dec98aaab99492ba8625622896344bf65f4d498e385dcaec7c8c86b905,"Mar 16, 2021",19200,https://secureportal.citrix.com/udl.asp?DLID=19200&URL=https://downloads.citrix.com/19200/audserver_bsd-12.1-61.19.tgz,audserver_bsd-12.1-61.19.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - 2d53dc6c95031065d3379f7d2c9519194a42707e9eceec687d2f9dcfdc16e346,"Mar 16, 2021",19199,https://secureportal.citrix.com/udl.asp?DLID=19199&URL=https://downloads.citrix.com/19199/nswl_win-12.1-61.19.zip,nswl_win-12.1-61.19.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Weblog Clients for Linux ,NONE,SHA-256 - 48772b313528330805c07f5f958daa35c0ac25b0c956f20fa8eda496ad498d86,"Mar 16, 2021",19199,https://secureportal.citrix.com/udl.asp?DLID=19199&URL=https://downloads.citrix.com/19199/nswl_linux-12.1-61.19.i386.rpm,nswl_linux-12.1-61.19.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - 904d2ab2e99b6b0866702e0f515c32de33f1466c52952d5cbc584008923c9738,"Mar 16, 2021",19199,https://secureportal.citrix.com/udl.asp?DLID=19199&URL=https://downloads.citrix.com/19199/nswl_bsd-12.1-61.19.tgz,nswl_bsd-12.1-61.19.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Mar 16, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 61.18/61.19 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Mar 16, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Maintenance Phase) 12.1-61.18/61.19 - Citrix,SDX Platform Software Bundle 12.1 Build 61.19,12.1 Build 61.19,SHA-256 - 1674975b63a683762a9b43913affe2cdfb1eb37d8f7a8fda712783bddeefd97e,"Mar 16, 2021",19196,https://secureportal.citrix.com/udl.asp?DLID=19196&URL=https://downloads.citrix.com/19196/build-sdx-12.1-61.19.tgz,build-sdx-12.1-61.19.tgz,tgz,1.6 GB,adc
Citrix ADC CPX Release (Maintanance Phase) 12.1 Build 61.18/61.19 - Citrix,Citrix ADC CPX Docker Image 12.1 Build 61.19,12.1 Build 61.19,SHA-256 - a68ba6fcdf6b6ddfefaf7bab912e2087fb446c6a28f63a61ca85d0a0a7bc804b,"Mar 16, 2021",19198,https://secureportal.citrix.com/udl.asp?DLID=19198&URL=https://downloads.citrix.com/19198/cpx-ns_12.1-61.19.gz,cpx-ns_12.1-61.19.gz,gz,425 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Release 12.1 Build 62.27 (nCore),12.1 Build 62.27,SHA-256 - e7c02def485533a6c6797b85197848c97be87a5415ac12095974440afcd10a08,"Jul 19, 2021",19566,https://secureportal.citrix.com/udl.asp?DLID=19566&URL=https://downloads.citrix.com/19566/build-12.1-62.27_nc_64.tgz,build-12.1-62.27_nc_64.tgz,tgz,710 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Audit Server Utilities for Windows,NONE,SHA-256 - a1e87433912ecd093a96ec253e8e5d80428100e6006298b68d10fa4690a69c4a,"Jul 19, 2021",19578,https://secureportal.citrix.com/udl.asp?DLID=19578&URL=https://downloads.citrix.com/19578/audserver_win-12.1-62.27.zip,audserver_win-12.1-62.27.zip,zip,320 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Audit Server Utilities for Linux ,NONE,SHA-256 - 8ecff98f49975432585575ccf37ba2e2cf3ae72aa41ae0d2a671f5c74321d865,"Jul 19, 2021",19578,https://secureportal.citrix.com/udl.asp?DLID=19578&URL=https://downloads.citrix.com/19578/audserver_linux-12.1-62.27.i386.rpm,audserver_linux-12.1-62.27.i386.rpm,rpm,164K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Audit Server Utilities for BSD ,NONE,SHA-256 - c32796eb7c37287bf48902ccd42879c7b3e45586df0e1a10b8bcae76b0262f5e,"Jul 19, 2021",19578,https://secureportal.citrix.com/udl.asp?DLID=19578&URL=https://downloads.citrix.com/19578/audserver_bsd-12.1-62.27.tgz,audserver_bsd-12.1-62.27.tgz,tgz,544K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Weblog Clients for Windows ,NONE,SHA-256 - e9efdab49dd523f153d221779df047bd2644c683fd2d85c628b834746302ad17,"Jul 19, 2021",19579,https://secureportal.citrix.com/udl.asp?DLID=19579&URL=https://downloads.citrix.com/19579/nswl_win-12.1-62.27.zip,nswl_win-12.1-62.27.zip,zip,312 K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Weblog Clients for Linux,NONE,SHA-256 - 6967f15875d4ea4ad418c544f9e9143bf2fa35f58442bc66d0255b083a0fabcc,"Jul 19, 2021",19579,https://secureportal.citrix.com/udl.asp?DLID=19579&URL=https://downloads.citrix.com/19579/nswl_linux-12.1-62.27.i386.rpm,nswl_linux-12.1-62.27.i386.rpm,rpm,68K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,Weblog Clients for BSD ,NONE,SHA-256 - a93fb2ffca1146a0a6b4e980a6119da3d680376f48de3b8f9fcea9f3e9124bc4,"Jul 19, 2021",19579,https://secureportal.citrix.com/udl.asp?DLID=19579&URL=https://downloads.citrix.com/19579/nswl_bsd-12.1-62.27.tgz,nswl_bsd-12.1-62.27.tgz,tgz,76K,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,FIPS Firmware Version 2.2-130013,2.2,SHA-256 - 0926C8A1BDBE8D678DBEF1600D45AE18A308D4524782BB6D0A234D194BB5BC38,"Jul 19, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013,CN16XX-NFBE-FW-2.2-130013,2-130013,26 MB,adc
Citrix ADC Release (Maintenance Phase) 12.1 Build 62.21/62.27 - Citrix,FIPS Firmware Version 2.2 Signature File,2.2,SHA-256 - 0C1CFA0DE318ADB55BD32B4B4AA7059C7F120674C90A84B767DACAC718F53CF2,"Jul 19, 2021",11245,https://secureportal.citrix.com/udl.asp?DLID=11245&URL=https://downloads.citrix.com/11245/CN16XX-NFBE-FW-2.2-130013.sign,CN16XX-NFBE-FW-2.2-130013.sign,sign,1 KB,adc
SDX Bundle (Maintenance Phase) 12.1-62.21 - Citrix,SDX Platform Software Bundle 12.1 Build 62.21,12.1 Build 62.21,SHA-256 - 4cae6ffaee94ef711d93fc968af7f947f06a4811ec4287c694d5359a98fe1b64,"May 13, 2021",19346,https://secureportal.citrix.com/udl.asp?DLID=19346&URL=https://downloads.citrix.com/19346/build-sdx-12.1-62.21.tgz,build-sdx-12.1-62.21.tgz,tgz,1.6 GB,adc
